2024-05-06 16:29:31 | INFO | controller | args: Namespace(host='localhost', port=21001, dispatch_method='shortest_queue', ssl=False)
2024-05-06 10:03:36 | INFO | stdout | INFO:     127.0.0.1:46912 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:04:15 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:04:15 | INFO | stdout | INFO:     127.0.0.1:52292 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:04:21 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:04:21 | INFO | stdout | INFO:     127.0.0.1:50126 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:05:00 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:05:00 | INFO | stdout | INFO:     127.0.0.1:52746 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:05:06 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:05:06 | INFO | stdout | INFO:     127.0.0.1:53306 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:05:45 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:05:45 | INFO | stdout | INFO:     127.0.0.1:53192 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:05:51 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:05:51 | INFO | stdout | INFO:     127.0.0.1:56472 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:06:30 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:06:30 | INFO | stdout | INFO:     127.0.0.1:53652 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:06:36 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:06:36 | INFO | stdout | INFO:     127.0.0.1:59638 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:07:15 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:07:15 | INFO | stdout | INFO:     127.0.0.1:54102 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:07:21 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:07:21 | INFO | stdout | INFO:     127.0.0.1:34574 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:08:00 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:08:00 | INFO | stdout | INFO:     127.0.0.1:54560 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:08:06 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:08:06 | INFO | stdout | INFO:     127.0.0.1:37748 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:08:45 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:08:45 | INFO | stdout | INFO:     127.0.0.1:55008 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:08:51 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:08:51 | INFO | stdout | INFO:     127.0.0.1:40960 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:09:30 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:09:30 | INFO | stdout | INFO:     127.0.0.1:55466 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:09:36 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:09:36 | INFO | stdout | INFO:     127.0.0.1:44174 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:10:15 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:10:15 | INFO | stdout | INFO:     127.0.0.1:55918 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:10:21 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:10:21 | INFO | stdout | INFO:     127.0.0.1:47378 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:11:00 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:11:00 | INFO | stdout | INFO:     127.0.0.1:56372 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:11:06 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:11:06 | INFO | stdout | INFO:     127.0.0.1:50542 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:11:45 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:11:45 | INFO | stdout | INFO:     127.0.0.1:56820 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:11:51 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:11:51 | INFO | stdout | INFO:     127.0.0.1:53720 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:12:30 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:12:30 | INFO | stdout | INFO:     127.0.0.1:57268 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:12:36 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:12:36 | INFO | stdout | INFO:     127.0.0.1:56884 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:13:15 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:13:15 | INFO | stdout | INFO:     127.0.0.1:57714 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:13:21 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:13:21 | INFO | stdout | INFO:     127.0.0.1:60086 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:14:01 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:14:01 | INFO | stdout | INFO:     127.0.0.1:58176 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:14:06 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:14:06 | INFO | stdout | INFO:     127.0.0.1:35084 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:14:46 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:14:46 | INFO | stdout | INFO:     127.0.0.1:58624 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:14:51 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:14:51 | INFO | stdout | INFO:     127.0.0.1:38286 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:15:31 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:15:31 | INFO | stdout | INFO:     127.0.0.1:59082 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:15:36 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:15:36 | INFO | stdout | INFO:     127.0.0.1:41460 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:16:16 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:16:16 | INFO | stdout | INFO:     127.0.0.1:59648 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:16:21 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:16:21 | INFO | stdout | INFO:     127.0.0.1:44746 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:17:01 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:17:01 | INFO | stdout | INFO:     127.0.0.1:60102 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:17:07 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:17:07 | INFO | stdout | INFO:     127.0.0.1:47906 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:17:46 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:17:46 | INFO | stdout | INFO:     127.0.0.1:60552 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:17:52 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:17:52 | INFO | stdout | INFO:     127.0.0.1:51080 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:18:31 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:18:31 | INFO | stdout | INFO:     127.0.0.1:32788 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:18:37 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:18:37 | INFO | stdout | INFO:     127.0.0.1:54274 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:19:16 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:19:16 | INFO | stdout | INFO:     127.0.0.1:33260 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:19:22 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:19:22 | INFO | stdout | INFO:     127.0.0.1:57530 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:20:01 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:20:01 | INFO | stdout | INFO:     127.0.0.1:33722 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:20:07 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:20:07 | INFO | stdout | INFO:     127.0.0.1:60704 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:20:46 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:20:46 | INFO | stdout | INFO:     127.0.0.1:34190 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:20:52 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:20:52 | INFO | stdout | INFO:     127.0.0.1:35636 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:21:31 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:21:31 | INFO | stdout | INFO:     127.0.0.1:34664 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:21:37 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:21:37 | INFO | stdout | INFO:     127.0.0.1:38806 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:22:16 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:22:16 | INFO | stdout | INFO:     127.0.0.1:35118 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:22:22 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:22:22 | INFO | stdout | INFO:     127.0.0.1:41976 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:23:01 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:23:01 | INFO | stdout | INFO:     127.0.0.1:35572 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:23:07 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:23:07 | INFO | stdout | INFO:     127.0.0.1:45146 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:23:46 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:23:46 | INFO | stdout | INFO:     127.0.0.1:36018 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:23:52 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:23:52 | INFO | stdout | INFO:     127.0.0.1:48340 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:24:31 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:24:31 | INFO | stdout | INFO:     127.0.0.1:36476 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:24:37 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:24:37 | INFO | stdout | INFO:     127.0.0.1:51562 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:25:16 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:25:16 | INFO | stdout | INFO:     127.0.0.1:36920 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:25:22 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:25:22 | INFO | stdout | INFO:     127.0.0.1:54786 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:26:02 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:26:02 | INFO | stdout | INFO:     127.0.0.1:37376 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:26:07 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:26:07 | INFO | stdout | INFO:     127.0.0.1:57960 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:26:47 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:26:47 | INFO | stdout | INFO:     127.0.0.1:37832 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:26:52 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:26:52 | INFO | stdout | INFO:     127.0.0.1:32888 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:27:32 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:27:32 | INFO | stdout | INFO:     127.0.0.1:38292 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:27:37 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:27:37 | INFO | stdout | INFO:     127.0.0.1:36060 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:28:17 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:28:17 | INFO | stdout | INFO:     127.0.0.1:38740 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:28:22 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:28:22 | INFO | stdout | INFO:     127.0.0.1:39226 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:29:02 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:29:02 | INFO | stdout | INFO:     127.0.0.1:40122 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:29:07 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:29:07 | INFO | stdout | INFO:     127.0.0.1:42392 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:29:47 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:29:47 | INFO | stdout | INFO:     127.0.0.1:41246 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:29:52 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:29:52 | INFO | stdout | INFO:     127.0.0.1:45664 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:30:32 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:30:32 | INFO | stdout | INFO:     127.0.0.1:41922 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:30:37 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:30:37 | INFO | stdout | INFO:     127.0.0.1:48864 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:31:17 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:31:17 | INFO | stdout | INFO:     127.0.0.1:42520 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:31:22 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:31:22 | INFO | stdout | INFO:     127.0.0.1:52032 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:32:02 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:32:02 | INFO | stdout | INFO:     127.0.0.1:43068 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:32:08 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:32:08 | INFO | stdout | INFO:     127.0.0.1:55200 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:32:47 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:32:47 | INFO | stdout | INFO:     127.0.0.1:43562 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:32:53 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:32:53 | INFO | stdout | INFO:     127.0.0.1:58368 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:33:32 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:33:32 | INFO | stdout | INFO:     127.0.0.1:44052 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:33:38 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:33:38 | INFO | stdout | INFO:     127.0.0.1:33300 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:34:17 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:34:17 | INFO | stdout | INFO:     127.0.0.1:44600 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:34:23 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:34:23 | INFO | stdout | INFO:     127.0.0.1:36472 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:35:02 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:35:02 | INFO | stdout | INFO:     127.0.0.1:45064 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:35:08 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:35:08 | INFO | stdout | INFO:     127.0.0.1:39704 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:35:47 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:35:47 | INFO | stdout | INFO:     127.0.0.1:45574 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:35:53 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:35:53 | INFO | stdout | INFO:     127.0.0.1:42920 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:36:32 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:36:32 | INFO | stdout | INFO:     127.0.0.1:46094 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:36:38 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:36:38 | INFO | stdout | INFO:     127.0.0.1:46088 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:37:17 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:37:17 | INFO | stdout | INFO:     127.0.0.1:46564 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:37:23 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:37:23 | INFO | stdout | INFO:     127.0.0.1:49254 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:38:02 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:38:02 | INFO | stdout | INFO:     127.0.0.1:47022 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:38:08 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:38:08 | INFO | stdout | INFO:     127.0.0.1:52422 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:38:47 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:38:47 | INFO | stdout | INFO:     127.0.0.1:47466 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:38:53 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:38:53 | INFO | stdout | INFO:     127.0.0.1:55600 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:39:32 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:39:33 | INFO | stdout | INFO:     127.0.0.1:47932 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:39:38 | INFO | controller | Receive heart beat. http://localhost:21002
2024-05-06 10:39:38 | INFO | stdout | INFO:     127.0.0.1:58828 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-05-06 10:40:18 | INFO | controller | Receive heart beat. http://localhost:21002
